county,sub_name,item,season,yield
EMBU,EMBU NORTH,Cabbages,Short Rains,0.42488199
EMBU,EMBU WEST,Cabbages,Short Rains,0.247817588
EMBU,MBEERESOUTH,Cabbages,Short Rains,0.221392373
EMBU,MBEERE NORTH,Cabbages,Short Rains,0.173793
KITUI,IKUTHA,Cabbages,Short Rains,0.2813354
KITUI,KATULANI,Cabbages,Long Rains,0.556557156
KITUI,KISASI,Cabbages,Long Rains,0.86266357
KITUI,KITUI CENTRAL,Cabbages,Long Rains,0.71726553
KITUI,KITUI WEST,Cabbages,Short Rains,0.571524697
KITUI,KYUSO,Cabbages,Short Rains,0.28887128
KITUI,LOWER YATTA,Cabbages,Long Rains,0.45718771
KITUI,MATINYANI,Cabbages,Long Rains,0.47442918
KITUI,MIGWANI,Cabbages,Long Rains,0.674774
KITUI,MUMONI,Cabbages,Long Rains,0.312877734
KITUI,MUTITU,Cabbages,Long Rains,0.45277782
KITUI,MUTITU NORTH,Cabbages,Long Rains,0.5639252
KITUI,MUTOMO,Cabbages,Long Rains,0.34238435
KITUI,MWINGI CENTRAL,Cabbages,Short Rains,0.419316217
KITUI,MWINGI EAST,Cabbages,Short Rains,0.256154262
KITUI,NZAMBANI,Cabbages,Short Rains,0.679321773
KITUI,THAGICU,Cabbages,Short Rains,0.257468364
KITUI,TSEIKURU,Cabbages,Short Rains,0.326884912
MACHAKOS,ATHI RIVER,Cabbages,Short Rains,0.437281818
MACHAKOS,KALAMA,Cabbages,Long Rains,0.4261281
MACHAKOS,KANGUNDO,Cabbages,Long Rains,0.64996449
MACHAKOS,KATHIANI,Cabbages,Long Rains,0.33165226
MACHAKOS,MACHAKOS,Cabbages,Long Rains,0.53417354
MACHAKOS,MASINGA,Cabbages,Long Rains,0.356438454
MACHAKOS,MATUNGULU,Cabbages,Long Rains,0.382788263
MACHAKOS,MWALA,Cabbages,Long Rains,0.44241638
MACHAKOS,YATTA,Cabbages,Long Rains,0.261394953
MAKUENI,KATHONZWENI,Cabbages,Long Rains,0.33529115
MAKUENI,KIBWEZI,Cabbages,Long Rains,0.238882597
MAKUENI,KILUNGU,Cabbages,Short Rains,0.258811795
MAKUENI,MAKINDU,Cabbages,Short Rains,0.27328421
MAKUENI,MAKUENI,Cabbages,Short Rains,0.368749496
MAKUENI,MBOONI EAST,Cabbages,Short Rains,0.36458935
MAKUENI,MBOONI WEST,Cabbages,Long Rains,0.321959253
MAKUENI,MUKAA,Cabbages,Long Rains,0.432876636
MAKUENI,NZAUI,Cabbages,Long Rains,0.39222935
NYANDARUA,KINANGOP,Cabbages,Long Rains,0.81781841
NYANDARUA,NYANDARUA SOUTH,Cabbages,Long Rains,0.23623163
NYANDARUA,MIRANGINE,Cabbages,Short Rains,0.32453546
NYANDARUA,KIPIPIRI,Cabbages,Short Rains,0.131569387
NYANDARUA,NYANDARUA CENTRAL,Cabbages,Short Rains,1.89773578
NYANDARUA,NYANDARUA WEST,Cabbages,Short Rains,0.42942538
NYANDARUA,NYANDARUA NORTH,Cabbages,Short Rains,0.3582766
NYERI,TETU,Cabbages,Short Rains,3.29344444
NYERI,KIENI EAST,Cabbages,Short Rains,0.519669759
NYERI,KIENI WEST,Cabbages,Short Rains,0.7135325
NYERI,MATHIRA EAST,Cabbages,Short Rains,0.93573278
NYERI,MATHIRA WEST,Cabbages,Short Rains,0.588466896
NYERI,NYERI SOUTH,Cabbages,Short Rains,3.3837657
NYERI,MUKURWEINI,Cabbages,Short Rains,0.45179473
NYERI,NYERI CENTRAL,Cabbages,Long Rains,0.98429576
NYERI,MT  KENYA FOREST,Cabbages,Short Rains,1.27396536
NYERI,ABERDARE FOREST,Cabbages,Short Rains,0.5
KIRINYAGA,KIRINYAGA CENTRAL,Cabbages,Short Rains,0.531876673
KIRINYAGA,KIRINYAGA EAST,Cabbages,Short Rains,0.485783118
KIRINYAGA,KIRINYAGA WEST,Cabbages,Short Rains,0.271641418
KIRINYAGA,MWEA EAST,Cabbages,Short Rains,0.51428792
KIRINYAGA,MWEA WEST,Cabbages,Long Rains,0.25577798
KIRINYAGA,MURANGA,Cabbages,Long Rains,1.172684133
KIRINYAGA,MURANGA EAST,Cabbages,Long Rains,0.145485849
KIRINYAGA,KANGEMA,Cabbages,Long Rains,5.14441126
KIRINYAGA,MATHIOYA,Cabbages,Long Rains,1.93157841
KIRINYAGA,KAHURO,Cabbages,Long Rains,1.7458137
KIRINYAGA,MURANGA SOUTH,Cabbages,Long Rains,0.12348173
KIRINYAGA,GATANGA,Cabbages,Long Rains,1.32244178
KIRINYAGA,KIGUMO,Cabbages,Long Rains,2.69835242
KIRINYAGA,KANDARA,Cabbages,Long Rains,0.89643854
KIAMBU,GATUNDU NORTH,Cabbages,Long Rains,1.575686336
KIAMBU,GATUNDU SOUTH,Cabbages,Long Rains,2.1274958
KIAMBU,GITHUNGURI,Cabbages,Long Rains,1.67674236
KIAMBU,JUJA,Cabbages,Long Rains,0.262312172
KIAMBU,KABETE,Cabbages,Long Rains,0.33336688
KIAMBU,KIAMBAA,Cabbages,Long Rains,0.5957157
KIAMBU,KIAMBU,Cabbages,Long Rains,0.444363829
KIAMBU,KIKUYU,Cabbages,Long Rains,0.91874852
KIAMBU,LARI,Cabbages,Long Rains,3.62869476
KIAMBU,LIMURU,Cabbages,Long Rains,1.813179658
KIAMBU,RUIRU,Cabbages,Long Rains,0.2982938
KIAMBU,THIKA EAST,Cabbages,Long Rains,0.166628179
KIAMBU,THIKA WEST,Cabbages,Long Rains,0.299927648
WEST.POKOT,KIPKOMO,Cabbages,Long Rains,0.184979295
WEST.POKOT,POKOT CENTRAL,Cabbages,Long Rains,0.1697381
WEST.POKOT,POKOT NORTH,Cabbages,Long Rains,0.43732148
WEST.POKOT,POKOT SOUTH,Cabbages,Long Rains,0.4159481
WEST.POKOT,WEST POKOT,Cabbages,Long Rains,0.431141766
SAMBURU,SAMBURU CENTRAL,Cabbages,Long Rains,2.48524989
SAMBURU,SAMBURU EAST,Cabbages,Long Rains,0.45612216
SAMBURU,SAMBURU NORTH,Cabbages,Long Rains,0.44445881
TRANS.NZOIA,TRANS NZOIA WEST,Cabbages,Long Rains,1.5839963
TRANS.NZOIA,TRANS NZOIA EAST,Cabbages,Long Rains,0.441515468
TRANS.NZOIA,KWANZA,Cabbages,Long Rains,0.555769523
TRANS.NZOIA,ENDEBESS,Cabbages,Long Rains,0.68498251
TRANS.NZOIA,KIMININI,Cabbages,Short Rains,0.613225119
UASIN.GISHU,AINABKOI,Cabbages,Long Rains,0.63611376
UASIN.GISHU,KAPSERET,Cabbages,Long Rains,0.715888632
UASIN.GISHU,KESSES,Cabbages,Long Rains,0.74944167
UASIN.GISHU,MOIBEN,Cabbages,Long Rains,0.5471122
UASIN.GISHU,SOY,Cabbages,Long Rains,0.65275563
UASIN.GISHU,TURBO,Cabbages,Long Rains,0.68312267
ELGEYO.MARAKWET,KEIYO NORTH,Cabbages,Long Rains,0.42745534
ELGEYO.MARAKWET,KEIYO SOUTH,Cabbages,Long Rains,0.357561625
ELGEYO.MARAKWET,MARAKWET EAST,Cabbages,Long Rains,0.141748299
ELGEYO.MARAKWET,MARAKWET WEST,Cabbages,Long Rains,0.17241495
NANDI,CHESUMEI,Cabbages,Long Rains,0.89244317
NANDI,NANDI CENTRAL,Cabbages,Short Rains,0.831665621
NANDI,NANDI EAST,Cabbages,Short Rains,0.729518343
NANDI,NANDI NORTH,Cabbages,Short Rains,0.56274241
NANDI,NANDI SOUTH,Cabbages,Short Rains,1.59686568
NANDI,TINDERET,Cabbages,Short Rains,1.8962753
BARINGO,BARINGO CENTRAL,Cabbages,Short Rains,1.22915881
BARINGO,BARINGO NORTH,Cabbages,Short Rains,0.921336149
BARINGO,EAST POKOT,Cabbages,Short Rains,0.28519616
BARINGO,KOIBATEK,Cabbages,Short Rains,1.15715261
BARINGO,MARIGAT,Cabbages,Long Rains,0.112659445
BARINGO,MOGOTIO,Cabbages,Long Rains,0.338567127
BARINGO,TIATY EAST,Cabbages,Long Rains,0.495528531
LAIKIPIA,LAIKIPIA CENTRAL,Cabbages,Long Rains,0.255231921
LAIKIPIA,LAIKIPIA EAST,Cabbages,Long Rains,0.262124828
LAIKIPIA,LAIKIPIA NORTH,Cabbages,Long Rains,0.32341992
LAIKIPIA,LAIKIPIA WEST,Cabbages,Long Rains,0.297153144
LAIKIPIA,NYAHURURU,Cabbages,Long Rains,0.33724
NAKURU,GILGIL,Cabbages,Long Rains,0.862624663
NAKURU,KURESOI NORTH,Cabbages,Long Rains,1.145792317
NAKURU,KURESOI SOUTH,Cabbages,Long Rains,1.2168326
NAKURU,MOLO,Cabbages,Long Rains,0.81496182
NAKURU,NAIVASHA,Cabbages,Long Rains,0.591368178
NAKURU,NAKURU EAST,Cabbages,Long Rains,0.628781448
NAKURU,NAKURU NORTH,Cabbages,Long Rains,0.999144835
NAKURU,NAKURU WEST,Cabbages,Long Rains,0.745641375
NAKURU,NJORO,Cabbages,Long Rains,1.58454239
NAKURU,RONGAI,Cabbages,Long Rains,0.71691641
NAKURU,SUBUKIA,Cabbages,Long Rains,0.25199149
NAROK,NAROK EAST,Cabbages,Long Rains,0.57973551
NAROK,NAROK NORTH,Cabbages,Long Rains,0.4481821
NAROK,NAROK SOUTH,Cabbages,Long Rains,0.5912645
NAROK,NAROK WEST,Cabbages,Long Rains,1.83777515
NAROK,TRANS MARA EAST,Cabbages,Long Rains,4.946246933
NAROK,TRANS MARA WEST,Cabbages,Long Rains,2.97437576
KAJIADO,ISINYA,Cabbages,Long Rains,0.426925472
KAJIADO,KAJIADO CENTRAL,Cabbages,Long Rains,0.4358577
KAJIADO,KAJIADO NORTH,Cabbages,Long Rains,0.54423314
KAJIADO,KAJIADO WEST,Cabbages,Long Rains,0.353373479
KAJIADO,LOITOKITOK,Cabbages,Long Rains,0.412954584
KAJIADO,MASHUURU,Cabbages,Long Rains,0.411237434
KERICHO,BELGUT,Cabbages,Long Rains,1.71238793
KERICHO,BURETI,Cabbages,Long Rains,1.76951531
KERICHO,KERICHO EAST,Cabbages,Long Rains,1.9948249
KERICHO,KIPKELION,Cabbages,Long Rains,1.386243788
KERICHO,LONDIANI,Cabbages,Long Rains,1.794424769
KERICHO,SOIN SIGOWET,Cabbages,Long Rains,3.235839448
BOMET,BOMET EAST,Cabbages,Long Rains,3.81853756
BOMET,CHEPALUNGU,Cabbages,Long Rains,1.93311291
BOMET,KONOIN,Cabbages,Long Rains,6.899777746
BOMET,SOTIK,Cabbages,Short Rains,7.3192119
BOMET,BOMET CENTRAL,Cabbages,Short Rains,7.45368361
KAKAMEGA,BUTERE,Cabbages,Short Rains,0.63769259
KAKAMEGA,KAKAMEGA CENTRAL,Cabbages,Short Rains,0.5775185
KAKAMEGA,KAKAMEGA EAST,Cabbages,Short Rains,0.841634719
KAKAMEGA,KAKAMEGA NORTH,Cabbages,Short Rains,0.632632455
KAKAMEGA,KAKAMEGA SOUTH,Cabbages,Short Rains,0.5973919
KAKAMEGA,KHWISERO,Cabbages,Short Rains,0.42478878
KAKAMEGA,LIKUYANI,Cabbages,Short Rains,0.519494132
KAKAMEGA,LUGARI,Cabbages,Short Rains,0.787565144
KAKAMEGA,MATETE,Cabbages,Short Rains,0.87275245
KAKAMEGA,MATUNGU,Cabbages,Short Rains,0.448449914
KAKAMEGA,MUMIAS EAST,Cabbages,Short Rains,0.49617722
KAKAMEGA,MUMIAS WEST,Cabbages,Short Rains,0.429673252
KAKAMEGA,NAVAKHOLO,Cabbages,Short Rains,1.9129783
VIHIGA,EMUHAYA,Cabbages,Short Rains,0.368689353
VIHIGA,VIHIGA,Cabbages,Short Rains,0.58272912
VIHIGA,SABATIA,Cabbages,Short Rains,0.64243471
VIHIGA,LUANDA,Cabbages,Short Rains,0.346982692
VIHIGA,HAMISI,Cabbages,Short Rains,0.6541852
BUNGOMA,BUMULA,Cabbages,Short Rains,0.598593957
BUNGOMA,BUNGOMA CENTRAL,Cabbages,Short Rains,0.486468
BUNGOMA,BUNGOMA EAST,Cabbages,Short Rains,0.43794124
BUNGOMA,BUNGOMA NORTH,Cabbages,Short Rains,0.54375534
BUNGOMA,BUNGOMASOUTH,Cabbages,Short Rains,0.5239194
BUNGOMA,CHEPTAIS,Cabbages,Short Rains,1.435259
BUNGOMA,KIMILILI,Cabbages,Short Rains,0.435119
BUNGOMA,MT  ELGON,Cabbages,Short Rains,1.2522458
BUNGOMA,BUNGOMA WEST,Cabbages,Short Rains,0.62722112
BUNGOMA,TONGAREN,Cabbages,Short Rains,0.63984478
BUNGOMA,WEBUYE WEST,Cabbages,Short Rains,0.394692
BUSIA,BUNYALA,Cabbages,Short Rains,0.96347563
BUSIA,BUSIA,Cabbages,Short Rains,0.31387726
BUSIA,BUTULA,Cabbages,Short Rains,0.43548898
BUSIA,NAMBALE,Cabbages,Short Rains,0.597468123
BUSIA,SAMIA,Cabbages,Short Rains,0.35973739
BUSIA,TESO NORTH,Cabbages,Short Rains,0.58448136
BUSIA,TESO SOUTH,Cabbages,Short Rains,0.394319541
SIAYA,SIAYA,Cabbages,Short Rains,0.78575289
SIAYA,GEM,Cabbages,Short Rains,1.16265628
SIAYA,UGENYA,Cabbages,Long Rains,0.828372246
SIAYA,UGUNJA,Cabbages,Long Rains,0.711126888
SIAYA,BONDO,Cabbages,Long Rains,0.833476681
SIAYA,RARIEDA,Cabbages,Long Rains,0.771359751
KISUMU,KISUMU EAST,Cabbages,Short Rains,0.53375433
KISUMU,KISUMU CENTRAL,Cabbages,Short Rains,0.41825164
KISUMU,KISUMU WEST,Cabbages,Short Rains,1.2148811
KISUMU,SEME,Cabbages,Short Rains,1.5855692
KISUMU,MUHORONI,Cabbages,Long Rains,0.4937511
KISUMU,NYANDO,Cabbages,Long Rains,0.28535611
KISUMU,NYAKACH,Cabbages,Long Rains,1.116254153
HOMA.BAY,HOMA BAY,Cabbages,Long Rains,0.888421467
HOMA.BAY,NDHIWA,Cabbages,Long Rains,1.673423947
HOMA.BAY,RACHUONYO NORTH,Cabbages,Long Rains,0.74789887
HOMA.BAY,RACHUONYO EAST,Cabbages,Long Rains,2.722345
HOMA.BAY,RACHUONYO SOUTH,Cabbages,Long Rains,1.37966888
HOMA.BAY,RANGWE,Cabbages,Long Rains,0.8787793
HOMA.BAY,SUBA NORTH,Cabbages,Long Rains,0.73439138
HOMA.BAY,SUBA SOUTH,Cabbages,Long Rains,1.3479929
MIGORI,AWENDO,Cabbages,Long Rains,1.243285925
MIGORI,KURIA EAST,Cabbages,Long Rains,3.1118565
MIGORI,KURIA WEST,Cabbages,Long Rains,3.834923
MIGORI,NYATIKE,Cabbages,Long Rains,0.7641136
MIGORI,RONGO,Cabbages,Long Rains,1.518416582
MIGORI,SUNA EAST,Cabbages,Long Rains,1.693615444
MIGORI,SUNA WEST,Cabbages,Long Rains,1.849854773
MIGORI,URIRI,Cabbages,Long Rains,1.712281431
KISII,ETAGO,Cabbages,Long Rains,1.637913671
KISII,GUCHA,Cabbages,Long Rains,0.9668864
KISII,GUCHASOUTH,Cabbages,Long Rains,1.289156661
KISII,KENYENYA,Cabbages,Long Rains,1.151371884
KISII,KISII CENTRAL,Cabbages,Long Rains,0.94814163
KISII,KISII SOUTH,Cabbages,Long Rains,0.52583312
KISII,KITUTU CENTRAL,Cabbages,Long Rains,1.7733861
KISII,MARANI,Cabbages,Long Rains,2.9159434
KISII,MASABA SOUTH,Cabbages,Long Rains,1.352243598
KISII,NYAMACHE,Cabbages,Long Rains,0.5882225
KISII,SAMETA,Cabbages,Long Rains,1.28421926
NYAMIRA,BORABU,Cabbages,Long Rains,2.615395
NYAMIRA,MANGA,Cabbages,Long Rains,1.163655769
NYAMIRA,MASABANORTH,Cabbages,Long Rains,1.495666728
NYAMIRA,NYAMIRA NORTH,Cabbages,Long Rains,1.987641666
NYAMIRA,NYAMIRA SOUTH,Cabbages,Long Rains,1.791223365
KWALE,KINANGO,Tomatoes,Long Rains,2.523133482
KWALE,LUNGALUNGA,Tomatoes,Long Rains,1.4269318
KWALE,MATUGA,Tomatoes,Long Rains,1.917831652
KWALE,MSAMBWENI,Tomatoes,Long Rains,1.196124272
KWALE,SAMBURU,Tomatoes,Long Rains,0.825533233
KILIFI,CHONYI,Tomatoes,Long Rains,1.371469728
KILIFI,GANZE,Tomatoes,Short Rains,0.74986749
KILIFI,KALOLENI,Tomatoes,Short Rains,1.66145166
KILIFI,KAUMA,Tomatoes,Short Rains,1.65322
KILIFI,KILIFI NORTH,Tomatoes,Short Rains,0.92729186
KILIFI,KILIFI SOUTH,Tomatoes,Short Rains,0.6631481
KILIFI,MAGARINI,Tomatoes,Short Rains,0.5153563
KILIFI,MALINDI,Tomatoes,Short Rains,0.3473283
KILIFI,RABAI,Tomatoes,Short Rains,1.154329365
TANA.RIVER,TANA DELTA,Tomatoes,Short Rains,0.438277555
TANA.RIVER,TANA NORTH,Tomatoes,Short Rains,0.157153218
TANA.RIVER,TANA RIVER,Tomatoes,Short Rains,0.236671181
LAMU,LAMU EAST,Tomatoes,Short Rains,2.7465853
LAMU,LAMU WEST,Tomatoes,Short Rains,0.45636215
LAMU,TAITA TAVETA,Tomatoes,Short Rains,0.291481671
LAMU,MWATATE,Tomatoes,Short Rains,0.442153566
LAMU,TAITA,Tomatoes,Short Rains,0.37961952
LAMU,TAVETA,Tomatoes,Short Rains,0.295242685
LAMU,VOI,Tomatoes,Short Rains,0.532784213
GARISSA,BALAMBALA,Tomatoes,Short Rains,0.478756672
GARISSA,DADAAB,Tomatoes,Short Rains,0.46326646
GARISSA,FAFI,Tomatoes,Short Rains,0.666395891
GARISSA,GARISSA,Tomatoes,Short Rains,0.619364228
GARISSA,HULUGHO,Tomatoes,Short Rains,0.22875591
GARISSA,IJARA,Tomatoes,Short Rains,0.464195934
GARISSA,LAGDERA,Tomatoes,Short Rains,0.774194
MANDERA,MANDERA WEST,Tomatoes,Short Rains,0.15894492
MANDERA,BANISA,Tomatoes,Short Rains,0.22517641
MANDERA,KOTULO,Tomatoes,Short Rains,0.38258938
MANDERA,LAFEY,Tomatoes,Short Rains,0.2122946
MANDERA,MANDERA CENTRAL,Tomatoes,Short Rains,0.38414434
MANDERA,MANDERA EAST,Tomatoes,Short Rains,0.249382146
MANDERA,MANDERA NORTH,Tomatoes,Short Rains,0.18765374
SOLOLO,ISIOLO,Tomatoes,Short Rains,0.39311946
SOLOLO,GARBATULLA,Tomatoes,Short Rains,0.4146738
SOLOLO,ISIOLO,Tomatoes,Short Rains,0.38375769
SOLOLO,MERTI,Tomatoes,Short Rains,0.47511177
MERU,BUURI EAST,Tomatoes,Short Rains,0.259194338
MERU,BUURI WEST,Tomatoes,Short Rains,0.4271634
MERU,IGEMBE CENTRAL,Tomatoes,Short Rains,0.82517847
MERU,IGEMBE NORTH,Tomatoes,Short Rains,0.27382235
MERU,IGEMBE SOUTH,Tomatoes,Short Rains,0.17713379
MERU,IMENTI NORTH,Tomatoes,Short Rains,0.174924767
MERU,IMENTI SOUTH,Tomatoes,Short Rains,0.221662452
MERU,MERU CENTRAL,Tomatoes,Long Rains,0.135726796
MERU,TIGANIA CENTRAL,Tomatoes,Long Rains,0.123559977
MERU,TIGANIA EAST,Tomatoes,Short Rains,0.25792618
MERU,TIGANIA WEST,Tomatoes,Long Rains,0.181548811
MERU,MT  KENYA FOREST,Tomatoes,Short Rains,0.67662857
THARAKA..NITHI,IGAMBANGOMBE,Tomatoes,Short Rains,0.54581396
THARAKA..NITHI,MAARA,Tomatoes,Short Rains,0.415494248
THARAKA..NITHI,MERU SOUTH,Tomatoes,Short Rains,0.35837141
THARAKA..NITHI,THARAKA NORTH,Tomatoes,Long Rains,0.95747761
THARAKA..NITHI,THARAKA SOUTH,Tomatoes,Short Rains,0.5511611
THARAKA..NITHI,MT  KENYA FOREST,Tomatoes,Long Rains,0.416666667
EMBU,EMBU EAST,Tomatoes,Short Rains,0.47829173
EMBU,EMBU NORTH,Tomatoes,Long Rains,0.596578354
EMBU,EMBU WEST,Tomatoes,Long Rains,0.235599944
EMBU,MBEERESOUTH,Tomatoes,Short Rains,0.64661474
EMBU,MBEERE NORTH,Tomatoes,Short Rains,0.7989536
KITUI,IKUTHA,Tomatoes,Short Rains,0.17922172
KITUI,KATULANI,Tomatoes,Short Rains,0.32375611
KITUI,KISASI,Tomatoes,Short Rains,0.567711679
KITUI,KITUI CENTRAL,Tomatoes,Long Rains,0.444499686
KITUI,KITUI WEST,Tomatoes,Long Rains,0.49996452
KITUI,KYUSO,Tomatoes,Short Rains,0.212223
KITUI,LOWER YATTA,Tomatoes,Long Rains,0.312778788
KITUI,MATINYANI,Tomatoes,Long Rains,0.318486929
KITUI,MIGWANI,Tomatoes,Short Rains,0.437775817
KITUI,MUMONI,Tomatoes,Short Rains,0.1882846
KITUI,MUTITU,Tomatoes,Short Rains,0.34867412
KITUI,MUTITU NORTH,Tomatoes,Short Rains,0.431455969
KITUI,MUTOMO,Tomatoes,Long Rains,0.26324522
KITUI,MWINGI CENTRAL,Tomatoes,Long Rains,0.193214336
KITUI,MWINGI EAST,Tomatoes,Long Rains,0.155388
KITUI,NZAMBANI,Tomatoes,Short Rains,0.42827946
KITUI,THAGICU,Tomatoes,Short Rains,0.8881282
KITUI,TSEIKURU,Tomatoes,Short Rains,0.176649928
MACHAKOS,ATHI RIVER,Tomatoes,Long Rains,0.366946276
MACHAKOS,KALAMA,Tomatoes,Long Rains,0.329145278
MACHAKOS,KANGUNDO,Tomatoes,Long Rains,0.37722633
MACHAKOS,KATHIANI,Tomatoes,Long Rains,0.8114231
MACHAKOS,MACHAKOS,Tomatoes,Long Rains,0.3266927
MACHAKOS,MASINGA,Tomatoes,Long Rains,0.142962514
MACHAKOS,MATUNGULU,Tomatoes,Long Rains,0.254989561
MACHAKOS,MWALA,Tomatoes,Short Rains,0.195398397
MACHAKOS,YATTA,Tomatoes,Short Rains,0.118148974
MAKUENI,KATHONZWENI,Tomatoes,Short Rains,0.15274718
MAKUENI,KIBWEZI,Tomatoes,Short Rains,0.732746
MAKUENI,KILUNGU,Tomatoes,Short Rains,0.16141216
MAKUENI,MAKINDU,Tomatoes,Long Rains,0.797311
MAKUENI,MAKUENI,Tomatoes,Long Rains,0.259583
MAKUENI,MBOONI EAST,Tomatoes,Long Rains,0.223326445
MAKUENI,MBOONI WEST,Tomatoes,Long Rains,0.226868
MAKUENI,MUKAA,Tomatoes,Long Rains,0.3127756
MAKUENI,NZAUI,Tomatoes,Long Rains,0.14769948
NYANDARUA,KINANGOP,Tomatoes,Long Rains,3.224145138
NYANDARUA,NYANDARUA SOUTH,Tomatoes,Long Rains,14.79282858
NYANDARUA,MIRANGINE,Tomatoes,Long Rains,7.78164456
NYANDARUA,KIPIPIRI,Tomatoes,Long Rains,2.25621389
NYANDARUA,NYANDARUA CENTRAL,Tomatoes,Long Rains,9.81925895
NYANDARUA,NYANDARUA WEST,Tomatoes,Long Rains,6.12494257
NYANDARUA,NYANDARUA NORTH,Tomatoes,Long Rains,1.6797511
NYERI,TETU,Tomatoes,Long Rains,0.86278239
NYERI,KIENI EAST,Tomatoes,Long Rains,0.1229727
NYERI,KIENI WEST,Tomatoes,Long Rains,0.215838265
NYERI,MATHIRA EAST,Tomatoes,Long Rains,0.16733747
NYERI,MATHIRA WEST,Tomatoes,Long Rains,0.22818499
NYERI,NYERI SOUTH,Tomatoes,Long Rains,0.682815
NYERI,MUKURWEINI,Tomatoes,Long Rains,0.396839259
NYERI,NYERI CENTRAL,Tomatoes,Long Rains,0.461344141
NYERI,ABERDARE FOREST,Tomatoes,Long Rains,0.5
KIRINYAGA,KIRINYAGA CENTRAL,Tomatoes,Long Rains,0.27526965
KIRINYAGA,KIRINYAGA EAST,Tomatoes,Long Rains,0.227192548
KIRINYAGA,KIRINYAGA WEST,Tomatoes,Long Rains,0.165127942
KIRINYAGA,MWEA EAST,Tomatoes,Long Rains,0.161971138
KIRINYAGA,MWEA WEST,Tomatoes,Long Rains,0.248461538
KIRINYAGA,MURANGA,Tomatoes,Long Rains,0.44514523
KIRINYAGA,MURANGA EAST,Tomatoes,Long Rains,0.24567152
KIRINYAGA,KANGEMA,Tomatoes,Long Rains,0.696858
KIRINYAGA,MATHIOYA,Tomatoes,Long Rains,0.515273449
KIRINYAGA,KAHURO,Tomatoes,Long Rains,0.6362527
KIRINYAGA,MURANGA SOUTH,Tomatoes,Long Rains,0.367426957
KIRINYAGA,GATANGA,Tomatoes,Long Rains,0.497826173
KIRINYAGA,KIGUMO,Tomatoes,Long Rains,0.512165558
KIRINYAGA,KANDARA,Tomatoes,Short Rains,0.471166
KIAMBU,GATUNDU NORTH,Tomatoes,Long Rains,0.781117981
KIAMBU,GATUNDU SOUTH,Tomatoes,Short Rains,0.877897732
KIAMBU,GITHUNGURI,Tomatoes,Short Rains,0.77133
KIAMBU,JUJA,Tomatoes,Short Rains,0.388972211
KIAMBU,KABETE,Tomatoes,Long Rains,0.1413281
KIAMBU,KIAMBAA,Tomatoes,Long Rains,0.46291134
KIAMBU,KIAMBU,Tomatoes,Long Rains,0.483744575
KIAMBU,KIKUYU,Tomatoes,Long Rains,0.53185577
KIAMBU,LARI,Tomatoes,Long Rains,0.47491764
KIAMBU,LIMURU,Tomatoes,Long Rains,0.496518635
KIAMBU,RUIRU,Tomatoes,Long Rains,0.41939189
KIAMBU,THIKA EAST,Tomatoes,Long Rains,0.355655557
KIAMBU,THIKA WEST,Tomatoes,Long Rains,0.561232822
WEST.POKOT,KIPKOMO,Tomatoes,Long Rains,0.37118715
WEST.POKOT,POKOT CENTRAL,Tomatoes,Long Rains,0.24478662
WEST.POKOT,POKOT NORTH,Tomatoes,Long Rains,0.46768963
WEST.POKOT,POKOT SOUTH,Tomatoes,Long Rains,1.7557475
WEST.POKOT,WEST POKOT,Tomatoes,Long Rains,0.445256527
SAMBURU,SAMBURU CENTRAL,Tomatoes,Long Rains,2.39976314
SAMBURU,SAMBURU EAST,Tomatoes,Long Rains,0.381168
SAMBURU,SAMBURU NORTH,Tomatoes,Long Rains,0.369276674
TRANS.NZOIA,TRANS NZOIA WEST,Tomatoes,Long Rains,0.493256254
TRANS.NZOIA,TRANS NZOIA EAST,Tomatoes,Long Rains,0.71762264
TRANS.NZOIA,KWANZA,Tomatoes,Long Rains,0.41177115
TRANS.NZOIA,ENDEBESS,Tomatoes,Long Rains,0.3148553
TRANS.NZOIA,KIMININI,Tomatoes,Long Rains,0.65422483
UASIN.GISHU,AINABKOI,Tomatoes,Long Rains,1.75844176
UASIN.GISHU,KAPSERET,Tomatoes,Long Rains,1.23727355
UASIN.GISHU,KESSES,Tomatoes,Long Rains,2.96132428
UASIN.GISHU,MOIBEN,Tomatoes,Long Rains,0.64649291
UASIN.GISHU,SOY,Tomatoes,Long Rains,0.68777485
UASIN.GISHU,TURBO,Tomatoes,Long Rains,0.828715262
ELGEYO.MARAKWET,KEIYO NORTH,Tomatoes,Long Rains,0.6154218
ELGEYO.MARAKWET,KEIYO SOUTH,Tomatoes,Long Rains,1.781649167
ELGEYO.MARAKWET,MARAKWET EAST,Tomatoes,Long Rains,0.27262183
ELGEYO.MARAKWET,MARAKWET WEST,Tomatoes,Long Rains,0.89787555
NANDI,CHESUMEI,Tomatoes,Long Rains,2.815196883
NANDI,NANDI CENTRAL,Tomatoes,Long Rains,3.375536
NANDI,NANDI EAST,Tomatoes,Short Rains,2.343614598
NANDI,NANDI NORTH,Tomatoes,Short Rains,1.743854376
NANDI,NANDI SOUTH,Tomatoes,Short Rains,6.842544972
NANDI,TINDERET,Tomatoes,Short Rains,3.28753235
BARINGO,BARINGO CENTRAL,Tomatoes,Short Rains,1.38336128
BARINGO,BARINGO NORTH,Tomatoes,Short Rains,1.326744
